"method","N","M","P","execution_time","work_performed"
"SPFA_nospeedup","130","277","16","4.583127446777344","25.917172445861816"
"SPFA_nospeedup","101","189","16","1.9526743266296387","12.768282274658203"
"SPFA_nospeedup","26","47","16","0.044796373359680175","0.36195986279296877"
"SPFA_nospeedup","37","68","16","0.09816142381286622","0.7811082744140625"
"SPFA_nospeedup","159","348","16","7.457724320861816","48.52476018212891"
"SPFA_nospeedup","105","310","16","2.4842066614685057","16.569371288085936"
"SPFA_nospeedup","28","50","16","0.05611438513183594","0.45401924951171874"
"SPFA_nospeedup","110","279","16","3.0262763793640137","17.437673328125"
"SPFA_nospeedup","89","184","16","1.3057098299255372","8.726975204589843"
"SPFA_nospeedup","155","338","16","6.929150856018066","44.90964193115234"
"SPFA_nospeedup","118","222","16","3.3240137059936523","20.116202318847655"
"SPFA_nospeedup","103","194","16","2.128947827697754","13.753580567382812"
"SPFA_nospeedup","40","73","16","0.12635914068603515","0.9572200197753906"
"SPFA_nospeedup","101","297","16","2.348271474975586","15.242172197998046"
"SPFA_nospeedup","114","338","16","3.4394859477539064","22.17898826660156"
"SPFA_nospeedup","138","298","16","4.4686088789367675","31.24518221582031"
"SPFA_nospeedup","52","103","16","0.2839487342224121","1.9927677661132812"
"SPFA_nospeedup","70","141","16","0.6925942486877441","4.80472253515625"
"SPFA_nospeedup","51","109","16","0.34629557206726075","2.1718284228515623"
"SPFA_nospeedup","94","243","16","1.8911334711303711","11.226784690429687"
"SPFA_nospeedup","105","197","16","2.225967866699219","14.198922619628906"
"SPFA_nospeedup","137","293","16","4.365976083374023","30.125734177978515"
"SPFA_nospeedup","165","363","16","8.629237377929687","53.567690390625"
"SPFA_nospeedup","65","161","16","0.6408691278381348","3.923987957519531"
"SPFA_nospeedup","141","300","16","4.727346283325195","32.258510258789066"
"SPFA_nospeedup","192","480","16","16.439573042419433","102.22342101708985"
"SPFA_nospeedup","47","118","16","0.2372181147918701","1.6415000270996094"
"SPFA_nospeedup","35","74","16","0.12163274932861329","0.8367689268798828"
"SPFA_nospeedup","76","216","16","0.9953577659606934","6.77139553881836"
"SPFA_nospeedup","24","42","16","0.033825322814941404","0.30201223522949217"
"SPFA_nospeedup","67","121","16","0.5189029084777832","3.7716820063476564"
"SPFA_nospeedup","168","416","16","10.943704738220214","68.79632600390624"
"SPFA_nospeedup","58","162","16","0.45682920181274417","3.225991315185547"
"SPFA_nospeedup","124","264","16","3.231721301574707","22.535734196289063"
"SPFA_nospeedup","145","361","16","7.425751172912598","45.460304890625"
"SPFA_nospeedup","123","308","16","4.425027190795898","25.823130036132813"
"SPFA_nospeedup","72","141","16","0.6905999320678711","4.730276305664063"
"SPFA_nospeedup","43","83","16","0.17161050169372558","1.2744958176269532"
"MatMul","154","329","16","22.026166625","334.591179"
"MatMul","152","380","16","20.5127829375","310.690984"
"MatMul","50","98","16","0.68689698828125","9.85816934375"
"MatMul","148","316","16","19.00928575","288.083478"
"MatMul","106","217","16","6.267001515625","93.46434125"
"MatMul","164","361","16","25.2341615","384.622526"
"MatMul","66","163","16","1.82529419921875","26.63169725"
"MatMul","42","76","16","0.454107654296875","6.44849615625"
"MatMul","103","194","16","5.6322868125","84.10175775"
"MatMul","51","109","16","0.6867274375","9.896988375"
"MatMul","32","58","16","0.1479358681640625","2.052272546875"
"MatMul","73","134","16","2.4335774140625","35.754592875"
"MatMul","130","277","16","13.8293911875","209.319862"
"MatMul","101","189","16","5.61880465625","84.1678295"
"MatMul","26","47","16","0.107309029296875","1.4843641875"
"MatMul","37","68","16","0.354704458984375","5.019495125"
"MatMul","159","348","16","23.57206625","358.881878"
"MatMul","105","310","16","6.24824546875","93.37745475"
"MatMul","28","50","16","0.1074347021484375","1.4700004296875"
"MatMul","110","279","16","6.851646625","103.01555625"
"MatMul","89","184","16","4.047409375","60.18343525"
"MatMul","155","338","16","21.9319654375","334.429821"
"MatMul","118","222","16","8.32821559375","124.9695045"
"MatMul","103","194","16","5.664072703125","84.21880575"
"MatMul","40","73","16","0.352551296875","5.03749178125"
"MatMul","101","297","16","5.622262125","83.978736"
"MatMul","114","338","16","7.54536825","113.49237525"
"MatMul","138","298","16","16.28537175","246.7676775"
"MatMul","52","103","16","0.68368855859375","9.8770620625"
"MatMul","70","141","16","2.117323953125","31.008760875"
"MatMul","51","109","16","0.68753445703125","9.86093921875"
"MatMul","94","243","16","4.5449024375","67.500595"
"MatMul","105","197","16","6.20460965625","93.28962525"
"MatMul","137","293","16","16.3089521875","247.092236"
"MatMul","165","363","16","27.0314445625","412.032842"
"MatMul","65","161","16","1.83704896875","26.724756375"
"MatMul","141","300","16","17.630473375","266.9588435"
"MatMul","192","480","16","39.31054625","601.903638"
"MatMul","47","118","16","0.56787054296875","8.02588484375"
"MatMul","35","74","16","0.2747248564453125","3.863447875"
"MatMul","76","216","16","2.4352980625","35.818321"
"MatMul","24","42","16","0.07452208935546875","1.0246200078125"
"MatMul","67","121","16","1.8306324140625","26.65949425"
"MatMul","168","416","16","26.945557125","411.719387"
"MatMul","58","162","16","1.0004353984375","14.3840655"
"MatMul","124","264","16","9.08372303125","136.8422475"
"MatMul","145","361","16","19.0220504375","288.587172"
"MatMul","123","308","16","9.09008446875","136.64908"
"MatMul","72","141","16","2.13253678125","31.0302035"
"MatMul","43","83","16","0.45071294921875","6.3970445625"
"dijkstra","154","329","64","85.81259286230468","1832.58145234375"
"dijkstra","152","380","64","80.09202361669922","1633.46495346875"
"dijkstra","50","98","64","3.3887462004394533","71.894739328125"
"dijkstra","148","316","64","52.87534014599609","1154.58556859375"
"dijkstra","106","217","64","29.137913740234374","597.9778698671875"
"dijkstra","164","361","64","70.0532896328125","1509.14106046875"
"dijkstra","66","163","64","7.990034265625","167.36061740625"
"dijkstra","42","76","64","1.8694664638671874","43.165473125"
"dijkstra","103","194","64","28.343131858398436","618.61547790625"
"dijkstra","51","109","64","5.123462817382812","106.835481109375"
"dijkstra","32","58","64","1.119312517578125","24.0613353203125"
"dijkstra","73","134","64","10.524969905761719","229.6796642421875"
"dijkstra","130","277","64","49.48299826748657","1066.5266599882812"
"dijkstra","101","189","64","27.2665049609375","599.06365921875"
"dijkstra","26","47","64","0.602169554321289","13.922007875"
"dijkstra","37","68","64","1.447503562133789","30.4667555703125"
"dijkstra","159","348","64","63.5619901015625","1371.5148861953126"
"dijkstra","105","310","64","22.816888970214844","436.876822765625"
"dijkstra","28","50","64","0.8367062058105469","18.7290495"
"dijkstra","110","279","64","33.05306334228516","701.3510352265625"
"dijkstra","89","184","64","15.20905328857422","321.3382145390625"
"dijkstra","155","338","64","61.141762651855466","1312.1155505625"
"dijkstra","118","222","64","39.04858281787109","854.01376359375"
"dijkstra","103","194","64","28.4731177890625","618.53930828125"
"dijkstra","40","73","64","1.9264579770507813","42.595412390625"
"dijkstra","101","297","64","20.866504384277345","394.884968109375"
"dijkstra","114","338","64","28.71606145654297","539.3136607890625"
"dijkstra","138","298","64","59.24488136328125","1252.802290890625"
"dijkstra","52","103","64","3.4565086684570314","78.41466771875"
"dijkstra","70","141","64","8.85460376538086","185.4810378515625"
"dijkstra","51","109","64","5.12524051171875","106.958987765625"
"dijkstra","94","243","64","20.131766583984376","424.22301215625"
"dijkstra","105","197","64","28.87028031201172","644.35118990625"
"dijkstra","137","293","64","43.85216103613281","939.6009675390625"
"dijkstra","165","363","64","70.90136104345703","1521.57313565625"
"dijkstra","65","161","64","7.696313124511719","162.279395421875"
"dijkstra","141","300","64","45.495027463378904","995.4947415625"
"dijkstra","192","480","64","141.86893513085937","2812.78668625"
"dijkstra","47","118","64","3.5686076208496096","69.628544484375"
"dijkstra","35","74","64","1.851667593017578","37.78178375"
"dijkstra","76","216","64","10.849296047119141","200.6212710625"
"dijkstra","24","42","64","0.48457681787109375","10.0641113203125"
"dijkstra","67","121","64","7.919079469238281","170.646128546875"
"dijkstra","168","416","64","102.21817546972656","2097.764306390625"
"dijkstra","58","162","64","5.374689640136719","101.66683896875"
"dijkstra","124","264","64","33.63140657861328","723.53409271875"
"dijkstra","145","361","64","70.28027144335938","1431.00046034375"
"dijkstra","123","308","64","43.97602148242188","925.76441590625"
"dijkstra","72","141","64","12.355413364746093","249.77447384375"
"dijkstra","43","83","64","2.1120475295410155","46.660237609375"
"dijkstra_nospeedup","154","329","64","63.80741751806641","1913.353960953125"
"dijkstra_nospeedup","152","380","64","57.47536207861328","1676.742425796875"
"dijkstra_nospeedup","50","98","64","2.4144823203125","70.533448171875"
"dijkstra_nospeedup","148","316","64","41.22988680517578","1174.546417234375"
"dijkstra_nospeedup","106","217","64","20.209021075683594","604.6014944375"
"dijkstra_nospeedup","164","361","64","53.592875480957034","1542.65407159375"
"dijkstra_nospeedup","66","163","64","5.562172177246094","163.9945014453125"
"dijkstra_nospeedup","42","76","64","1.4055220595703124","42.1985872890625"
"dijkstra_nospeedup","103","194","64","20.705143958007813","628.7060135078125"
"dijkstra_nospeedup","51","109","64","3.553179538330078","105.790972578125"
"dijkstra_nospeedup","32","58","64","0.7440474631347657","23.4981865234375"
"dijkstra_nospeedup","73","134","64","7.507776833984375","228.9365721875"
"dijkstra_nospeedup","130","277","64","36.28357109066773","1097.1334193945313"
"dijkstra_nospeedup","101","189","64","19.969384896972656","608.1217191953125"
"dijkstra_nospeedup","26","47","64","0.4270642998046875","13.561388453125"
"dijkstra_nospeedup","37","68","64","0.9561793072509766","29.80686941015625"
"dijkstra_nospeedup","159","348","64","48.85949791748047","1396.9676395"
"dijkstra_nospeedup","105","310","64","14.880376432373048","419.904912625"
"dijkstra_nospeedup","28","50","64","0.5856014926757812","18.20368521875"
"dijkstra_nospeedup","110","279","64","23.98772295263672","705.61401075"
"dijkstra_nospeedup","89","184","64","10.82391448046875","319.584326796875"
"dijkstra_nospeedup","155","338","64","46.288518015869144","1336.0724387421874"
"dijkstra_nospeedup","118","222","64","29.117989100585937","876.00916675"
"dijkstra_nospeedup","103","194","64","20.69864251635742","628.6373677890625"
"dijkstra_nospeedup","40","73","64","1.3556419956054688","41.8605271640625"
"dijkstra_nospeedup","101","297","64","13.368025244873047","378.750200796875"
"dijkstra_nospeedup","114","338","64","18.71982975805664","519.63021"
"dijkstra_nospeedup","138","298","64","43.06987497607422","1281.667852203125"
"dijkstra_nospeedup","52","103","64","2.5736104868164063","76.814847203125"
"dijkstra_nospeedup","70","141","64","6.124225106445312","182.669897140625"
"dijkstra_nospeedup","51","109","64","3.5540739438476563","105.706859484375"
"dijkstra_nospeedup","94","243","64","14.156254582519532","421.549415640625"
"dijkstra_nospeedup","105","197","64","21.80154796044922","656.6089949921875"
"dijkstra_nospeedup","137","293","64","32.829493838134766","950.427926203125"
"dijkstra_nospeedup","165","363","64","55.561178540527344","1555.73984075"
"dijkstra_nospeedup","65","161","64","5.454798645996093","158.9752938671875"
"dijkstra_nospeedup","141","300","64","35.30403724389648","1010.308020859375"
"dijkstra_nospeedup","192","480","64","103.70134771533203","2955.3034290625"
"dijkstra_nospeedup","47","118","64","2.2792606413574217","67.03501662890625"
"dijkstra_nospeedup","35","74","64","1.191602459716797","36.81632921875"
"dijkstra_nospeedup","76","216","64","6.618737204589844","191.6412775390625"
"dijkstra_nospeedup","24","42","64","0.3138340985107422","9.648432109375"
"dijkstra_nospeedup","67","121","64","5.700153166748047","169.448741421875"
"dijkstra_nospeedup","168","416","64","74.39341719335937","2173.3159985"
"dijkstra_nospeedup","58","162","64","3.3801023571777344","96.57296271484375"
"dijkstra_nospeedup","124","264","64","25.23308881616211","730.339389296875"
"dijkstra_nospeedup","145","361","64","49.89515776074219","1463.2382805"
"dijkstra_nospeedup","123","308","64","31.911421729003905","939.915372"
"dijkstra_nospeedup","72","141","64","8.324669749511719","248.511607625"
"dijkstra_nospeedup","43","83","64","1.481042025024414","45.48105925390625"
"SPFA","154","329","64","3.389583323547363","63.45092126806641"
"SPFA","152","380","64","4.8636817614135746","75.1152491887207"
"SPFA","50","98","64","0.19161663592529296","5.440879349853516"
"SPFA","148","316","64","3.1857732097473144","63.97674470751953"
"SPFA","106","217","64","2.0074439543762206","31.30994671923828"
"SPFA","164","361","64","3.4942971196899415","85.44279525927735"
"SPFA","66","163","64","0.3837009712219238","9.591712779785157"
"SPFA","42","76","64","0.1292389267578125","3.708396598876953"
"SPFA","103","194","64","1.8191744088745117","29.24491372314453"
"SPFA","51","109","64","0.2710676563415527","5.745608007324218"
"SPFA","32","58","64","0.0995389806213379","2.1733576774902343"
"SPFA","73","134","64","0.686104823059082","12.982834891113281"
"SPFA","130","277","64","2.1253537621536256","41.90458023413086"
"SPFA","101","189","64","1.9570504442138672","28.45851857080078"
"SPFA","26","47","64","0.061906331985473635","1.4055100634765625"
"SPFA","37","68","64","0.18709214428710938","2.9824596071777343"
"SPFA","159","348","64","3.5985440190734863","79.49203510742187"
"SPFA","105","310","64","1.9835627514038086","34.225084989990236"
"SPFA","28","50","64","0.0691260005493164","1.6623430969238282"
"SPFA","110","279","64","2.059656233886719","35.147898581298826"
"SPFA","89","184","64","0.8479284798889161","20.37569774291992"
"SPFA","155","338","64","3.534617994873047","74.75947460546875"
"SPFA","118","222","64","2.4876534875488283","39.06647575195313"
"SPFA","103","194","64","1.811667106262207","29.13330504296875"
"SPFA","40","73","64","0.15526036511230468","3.4464439362792967"
"SPFA","101","297","64","1.394892738494873","32.18370675097656"
"SPFA","114","338","64","1.9333991489257814","41.582393654541015"
"SPFA","138","298","64","3.2184333513488768","57.19599973828125"
"SPFA","52","103","64","0.2073272128601074","5.890305356445312"
"SPFA","70","141","64","0.565139103729248","12.247624838623047"
"SPFA","51","109","64","0.27252874650573733","5.743905677490234"
"SPFA","94","243","64","1.047854285888672","21.70799037158203"
"SPFA","105","197","64","1.3834658813476564","29.079081102050782"
"SPFA","137","293","64","2.4486455048828124","51.91285010766602"
"SPFA","165","363","64","3.4781153562927245","86.56778567260743"
"SPFA","65","161","64","0.3396076984863281","9.2916038515625"
"SPFA","141","300","64","2.58487668951416","55.959460931396485"
"SPFA","192","480","64","7.495108644744873","130.3743654326172"
"SPFA","47","118","64","0.20247907543945312","4.832731368164063"
"SPFA","35","74","64","0.17942958560180663","2.673810595703125"
"SPFA","76","216","64","0.7364111318664551","15.996977603271484"
"SPFA","24","42","64","0.05045668197631836","1.2006574541015624"
"SPFA","67","121","64","0.5450416713562012","10.504060301269531"
"SPFA","168","416","64","4.693464077270508","90.90309619506836"
"SPFA","58","162","64","0.4794230003967285","8.89237233618164"
"SPFA","124","264","64","2.0465175270385743","41.37134386499024"
"SPFA","145","361","64","4.301274374450683","66.03802387524414"
"SPFA","123","308","64","2.8478105825805664","41.06713300976563"
"SPFA","72","141","64","0.549077676147461","12.816152479003906"
"SPFA","43","83","64","0.14656385350036621","3.848139766845703"
"SPFA_nospeedup","154","329","64","5.107201839385986","76.52565708984375"
"SPFA_nospeedup","152","380","64","6.124882376190185","79.14664765429687"
"SPFA_nospeedup","50","98","64","0.20662518070983887","4.723930157470703"
"SPFA_nospeedup","148","316","64","3.613288503417969","65.572902921875"
"SPFA_nospeedup","106","217","64","1.4361431347351075","27.560996064941406"
"SPFA_nospeedup","164","361","64","4.753795795532227","85.37401955664062"
"SPFA_nospeedup","66","163","64","0.42345500244140627","9.104749185058594"
"SPFA_nospeedup","42","76","64","0.13094840980529784","3.283434978515625"
"SPFA_nospeedup","103","194","64","1.6780236477355956","27.226480908203126"
"SPFA_nospeedup","51","109","64","0.25553176908874514","5.221643624023438"
"SPFA_nospeedup","32","58","64","0.06436800277709961","1.824173171875"
"SPFA_nospeedup","73","134","64","0.5891908013153077","11.814745719726563"
"SPFA_nospeedup","130","277","64","2.585067453338623","45.81789371020508"
"SPFA_nospeedup","101","189","64","1.5269445041503906","26.372288109375"
"SPFA_nospeedup","26","47","64","0.039575318298339844","1.185247333251953"
"SPFA_nospeedup","37","68","64","0.08343418696594239","2.4419147255859377"
"SPFA_nospeedup","159","348","64","4.142275520751953","77.95337489648438"
"SPFA_nospeedup","105","310","64","1.5554297709655762","30.007453631835936"
"SPFA_nospeedup","28","50","64","0.051750360618591305","1.402599782470703"
"SPFA_nospeedup","110","279","64","1.9158322174682618","32.74697741503906"
"SPFA_nospeedup","89","184","64","0.8680967434387207","18.13542219921875"
"SPFA_nospeedup","155","338","64","4.156877455078125","74.16293326171875"
"SPFA_nospeedup","118","222","64","2.326977112075806","37.754831672851566"
"SPFA_nospeedup","103","194","64","1.675906148651123","27.28252095800781"
"SPFA_nospeedup","40","73","64","0.10388689190673828","2.901174667236328"
"SPFA_nospeedup","101","297","64","1.3534389086914063","27.01071479296875"
"SPFA_nospeedup","114","338","64","1.8886394947814942","37.22793245898438"
"SPFA_nospeedup","138","298","64","2.8462948959350585","52.70933297265625"
"SPFA_nospeedup","52","103","64","0.20558788603210448","5.172762875976563"
"SPFA_nospeedup","70","141","64","0.46779298126220703","10.442083092773437"
"SPFA_nospeedup","51","109","64","0.25548251237487796","5.223968889648438"
"SPFA_nospeedup","94","243","64","1.2193934677734375","22.10305943408203"
"SPFA_nospeedup","105","197","64","1.6736636453704834","28.610775076171876"
"SPFA_nospeedup","137","293","64","2.7383616601867677","52.253988787597656"
"SPFA_nospeedup","165","363","64","4.781504721252442","86.37050616601563"
"SPFA_nospeedup","65","161","64","0.4211937951660156","8.846894799804687"
"SPFA_nospeedup","141","300","64","3.0825053195800782","56.65951149609375"
"SPFA_nospeedup","192","480","64","10.59825059954834","145.54695131835936"
"SPFA_nospeedup","47","118","64","0.18157276580810547","4.283679283935547"
"SPFA_nospeedup","35","74","64","0.10077410246276855","2.316336397216797"
"SPFA_nospeedup","76","216","64","0.6641395880737304","13.1016082890625"
"SPFA_nospeedup","24","42","64","0.03151595777893067","0.9936374626464843"
"SPFA_nospeedup","67","121","64","0.40012942124938966","9.140525273681641"
"SPFA_nospeedup","168","416","64","7.303386215576172","102.00332865234375"
"SPFA_nospeedup","58","162","64","0.34051288383483885","7.172329185546875"
"SPFA_nospeedup","124","264","64","2.189056704437256","40.88202427392578"
"SPFA_nospeedup","145","361","64","4.95188789074707","70.797985125"
"SPFA_nospeedup","123","308","64","2.864286367553711","44.28588603515625"
"SPFA_nospeedup","72","141","64","0.5054561244964599","11.113982491210937"
"SPFA_nospeedup","43","83","64","0.13294800233459472","3.434514659423828"
"MatMul","154","329","64","6.8851933125","401.800411"
"MatMul","152","380","64","5.9985088125","349.247185"
"MatMul","50","98","64","0.27943898046875","15.03865"
"MatMul","148","316","64","5.99120903125","349.598267"
"MatMul","106","217","64","2.09210709375","119.426377"
"MatMul","164","361","64","7.822147875","459.038084"
"MatMul","66","163","64","0.685269109375","37.770264875"
"MatMul","42","76","64","0.192341427734375","10.2829893125"
"MatMul","103","194","64","1.7302414375","98.22185075"
"MatMul","51","109","64","0.2779126650390625","15.063118625"
"MatMul","32","58","64","0.05412307202148438","2.791367421875"
"MatMul","73","134","64","0.8865696328125","49.505540875"
"MatMul","130","277","64","4.4649561796875","258.390777"
"MatMul","101","189","64","1.72399099609375","98.05851725"
"MatMul","26","47","64","0.0534917255859375","2.79899971875"
"MatMul","37","68","64","0.125654888671875","6.6306413125"
"MatMul","159","348","64","6.862147171875","401.950117"
"MatMul","105","310","64","2.086399796875","119.3657945"
"MatMul","28","50","64","0.05346469140625","2.79410959375"
"MatMul","110","279","64","2.0928773515625","119.440993"
"MatMul","89","184","64","1.40790753125","79.54147375"
"MatMul","155","338","64","6.8556434375","402.137683"
"MatMul","118","222","64","2.5082572578125","143.550744"
"MatMul","103","194","64","1.7235362734375","98.12967925"
"MatMul","40","73","64","0.12590405078125","6.63528709375"
"MatMul","101","297","64","1.7203755","98.11355275"
"MatMul","114","338","64","2.5006764140625","143.689594"
"MatMul","138","298","64","5.197737203125","301.555642"
"MatMul","52","103","64","0.2765276474609375","15.03685825"
"MatMul","70","141","64","0.686859814453125","37.806904"
"MatMul","51","109","64","0.27748658984375","15.0363486875"
"MatMul","94","243","64","1.4056539140625","79.4705635"
"MatMul","105","197","64","2.0928305","119.31267"
"MatMul","137","293","64","5.187474109375","301.6572615"
"MatMul","165","363","64","7.81465109375","459.285233"
"MatMul","65","161","64","0.683979892578125","37.802886"
"MatMul","141","300","64","5.187131546875","301.673897"
"MatMul","192","480","64","11.19430596875","663.215388"
"MatMul","47","118","64","0.192687896484375","10.283114875"
"MatMul","35","74","64","0.1260996708984375","6.63281"
"MatMul","76","216","64","0.89312003125","49.548185625"
"MatMul","24","42","64","0.028585155883789064","1.450311234375"
"MatMul","67","121","64","0.682290130859375","37.81852525"
"MatMul","168","416","64","7.798848609375","459.214144"
"MatMul","58","162","64","0.383150021484375","20.9971198125"
"MatMul","124","264","64","2.9619387734375","170.586138"
"MatMul","145","361","64","5.993954640625","349.271306"
"MatMul","123","308","64","2.952024546875","170.5686795"
"MatMul","72","141","64","0.68359433984375","37.75400575"
"MatMul","43","83","64","0.1921746640625","10.31727084375"
